"","Temp1","BT5","CD3","CR9","SK5","WM0","BT6","WM6","RI2","TH4","GR5","GN3","GR9","WAA","BX2","BL0","HF4","HV1","CT8","SK6","WA9","BX1","IM1","ME2","KT3","GN0","ST8","RB4","LB5","GN4","MY1","EA6","EI1","LB4","RB7","KT4","BG1","NB1","HG1","GB0","ST3","HR1","CR8","EN7","GR4","CR5","LW2","BT4","ST4","WA7","ST6","TD5","KC3","TD0","BG2","ST5","BQ5","GN2","KC1","WAB","IS6","CT6","GR7","IS2","HI0","TH5","KC4","CT4","CD9","TH2","CD1","LW4","LW3","ME7","BQ7","CT2","WA8","EN5","HR2","GB6","RI1","EN1","KC2","CR7","KC5","LW1","CT3","HG4","KC7","BQ8","BX0","GR8","WA2","EA8","EI8","WM8","TH6","BX9","EN4","ME1","BQ6","HK6","HV3","MY7","LH0","LB6"
"430",2701,56642.2034900681,43047.5284188119,42806.0147275377,35826.9162237238,43665.5325653595,56444.4887731646,45897.8223622736,54676.644292833,29929.7752818315,29262.9441439908,18799.5688637596,25433.6906277589,44882.1385795009,11824.5500332095,42919.3913146072,53863.6760858796,6287.07256351917,38671.1864020067,40996.3482676085,53190.4750048594,10320.5895415607,42291.3572587783,51514.294035739,63490.0953624215,21037.6697148445,46547.6769838195,26413.874945606,42918.7796129196,25432.7222317546,46097.6300148089,61359.8276113882,58362.2754083856,42092.415006724,20759.4136508588,62045.7113997347,10642.6543370437,41911.4881797338,37654.3221561752,20698.7521951374,50298.5124465539,63019.9140243889,44738.865260784,35639.890552666,22384.8289919339,44229.6698347779,33722.6431395349,57668.4762421755,48873.8058382831,53215.5705794219,57723.2915806093,68028.345839281,47217.9574451603,67422.8587480244,14368.6834901012,46894.9396202371,9371.67151592813,27189.1172780067,52608.8969829153,48425.4062008447,41074.7425099676,39141.6171241787,30785.0555930227,42052.5902243117,79992.076191231,32781.8190549901,47740.8238394283,39628.691826801,43284.9990153839,33662.0720101187,48472.3135723218,31339.6132466802,34294.1401599306,49220.0374304885,14379.4016563234,40559.235918077,53213.9938378207,44174.8887494924,69584.0164521926,20698.7521951374,55402.190512412,38984.1908476908,48835.5449217198,45433.4230260526,50199.3673834817,32261.8099653515,37602.3067209948,43495.9424181023,52603.8285873887,14379.4016563234,11824.5500332095,27239.3212950853,50583.6850410148,58371.448002582,58371.448002582,44810.2537573442,30602.2510849466,10320.5895415607,36262.6168148069,52305.0436309123,9576.92478699846,38401.9292470982,11063.3894939354,46097.6300148089,77900.3461302897,44707.8112829462
"431",2709,14616.0884293154,27801.2364164967,35431.8166992101,35601.0808094709,27457.0528230107,14481.2772562287,24964.1162644969,17262.5606310966,40913.2614648899,42078.6023640759,52520.188045741,46971.5613725297,26655.3807478019,59521.5297731353,27909.9053782695,17148.0464715082,64547.9134598144,32215.570735365,31845.3421925118,19201.5155311169,62620.3357529035,28548.3579298987,23933.9782147017,15071.3010692515,50161.6223239911,31091.7633379791,45582.3211064877,28416.2398983026,46974.1803358789,24731.7275537025,9495.24682582964,12467.5593347697,29960.7687516908,51095.4043862806,19544.6698052374,61635.0011852504,28959.1674172664,35234.0884647822,51873.4097901275,29519.4255162366,13427.2798818943,30584.6614145254,42464.4830050755,50317.3068949855,30967.1881036544,37869.5207519656,13604.6185787056,31399.7381340033,19260.6570238181,22457.113248772,11889.1008842065,23840.4780894077,12454.5791502912,56513.9623335534,30270.5885664375,62777.5821802787,43937.9418362149,18224.1873197707,25768.9250730272,30199.9964366903,31737.4534196418,40890.9262341504,29162.0496788586,9717.02333678326,38172.9996585078,23597.799668576,31202.2317964462,27552.824999293,37167.3632611373,22530.6940021016,40624.910716939,37111.33034177,27752.6225202898,56781.5383450673,30292.9286364737,19246.9473566737,29620.3436816453,7137.77049277683,51873.4097901275,16396.2217451886,36957.0502320165,22312.1126980318,34106.8855991713,21099.7801862544,40586.4857061116,33251.3554594306,28688.7584963925,18229.2035102358,56781.5383450673,59521.5297731353,44018.7003351737,22079.4733258642,12477.2900839628,12477.2900839628,26271.8187925848,40596.4849242929,62620.3357529035,37532.6044339806,24497.4666405955,62529.0715680187,32433.3764227182,61844.2083105704,24731.7275537025,8149.3265966345,29339.8080907658
"432",2722,24718.8290147072,11068.8797202381,18295.2828329029,5939.26252855613,12004.1470384522,24445.2297454404,13923.2781353865,23069.4956090024,2265.19772419029,5332.42210316,14111.6506822995,10565.7136492628,13569.1094334026,20892.1156402588,10906.789462703,21930.8773292534,25733.4007282557,6819.36513575611,11820.8194168764,21834.2481758056,24295.0853032243,10301.0838251204,21787.8604933258,32761.9616258327,11764.4842666502,19674.2867196104,8758.77295138723,11543.0850758574,10569.7586394788,14084.6784292136,29345.2028882988,26348.6875572654,11675.7505581344,13104.1416533329,32331.0404573499,23126.4103003234,9973.39313815447,9618.56110612545,14523.0481245281,23319.1916409296,31807.0659573435,16775.7402761264,16212.158063616,13379.118440939,16345.932184096,5532.8213028208,25737.4745753401,22768.0034864909,21892.6471876688,28581.9657564089,36895.2182476385,15395.170558458,36368.4083353658,17713.5484930258,19541.3263751977,24257.9846988139,6017.44413148371,20598.8698935242,18607.6031669896,9634.08389287022,7260.00550473845,5866.14273759637,10469.56944502,48039.0306604219,2052.97564838187,16108.1086060635,7624.43358009608,11272.504132335,1648.88498096249,16540.7072748611,6617.69638220052,5097.12740296062,20931.0053853814,18137.8481186753,8600.72118672674,21884.8380350819,14826.1368387101,37833.4000778744,14523.0481245281,23719.9501529409,14241.4745908828,17041.7352458109,20508.193084581,18462.3700468048,8675.91090943953,5683.83322758771,12798.3929611267,20593.7640891432,18137.8481186753,20892.1156402588,6413.87359123612,19557.4051792777,26365.3222518667,26365.3222518667,13066.348431582,4095.5548418082,24295.0853032243,10541.9808086763,23078.5689628937,24010.3448710846,6390.64835715957,23476.6790912242,14084.6784292136,45982.4338993685,15667.9121153987
"433",2726,51530.7658814219,37940.6919966359,38206.1351216317,30787.6744046399,38581.4930933833,51331.0657712898,40791.935541105,49608.4208672712,24824.6506491138,24241.5450776457,13862.6608943729,20630.9323538434,39822.8443475697,7102.41214820378,37808.6003676238,48763.766687291,1175.6578370074,33570.4216393522,36044.4135794742,48142.6671449906,6903.16217828947,37183.2902243254,46596.1680037217,58517.2129547316,16041.007904764,41818.4262431234,21437.5503064851,37851.0940584765,20630.2811808737,40986.8489880587,56247.3115220113,53251.4925502758,37077.3270404039,15835.449548982,57169.2308170122,6471.36958340307,36807.591191751,32660.3927928429,16059.638105593,45602.1395152727,57956.9756650767,39905.473286136,31112.0060955666,17719.0570978674,39396.2926154966,28710.476487546,52556.8067554052,44237.2775520455,48170.6425338734,52885.1920287912,63020.1150873288,42125.6378830409,62422.2622605424,9264.46998536356,42131.5270776895,5597.9427196037,22141.9205314826,47498.9247670758,43484.6547308075,35974.4194246842,34039.6984027294,25801.370106235,36948.8691879528,74892.7092160631,27672.1765826202,42663.7085635164,34518.8534095876,38172.336236328,28550.6810735142,43359.8901446307,26388.8103420889,29258.4144067272,44404.0221484282,9457.27603464542,35453.3527468605,48168.5316740484,39179.6234316951,64484.6116193767,16059.638105593,50327.5858333451,34186.8477042537,43746.6226172167,40848.0694988508,45116.1545472807,27407.9735305251,32497.3457539912,38430.1314482403,47493.8484122097,9457.27603464542,7102.41214820378,22214.8389502301,45558.1850744176,53262.4199068224,53262.4199068224,39721.9546676155,25554.2918676048,6903.16217828947,31349.739073192,47432.4756230852,5717.57816139681,33289.3171216811,7205.08176214007,40986.8489880587,72805.9105122247,39798.1388667809
"434",2736,23831.4484348166,37200.455343674,44091.8608054372,44968.5015407883,36835.4797103498,23824.6654293555,34363.4996465742,26427.9830281175,50311.1313654239,51462.92640159,61915.3404677698,56318.5355936557,35980.9439443926,68919.9187975335,37305.0276162291,26522.8789971786,73940.4014549119,41614.8326918978,41051.9542998822,28295.3517514542,72006.5998051623,37946.8700251495,32540.5567937627,22022.9304073028,59557.7904357538,39649.0350055651,54864.0563816092,37773.4310535653,56321.0903125806,34127.1785390789,18868.2034091308,21864.9043326117,39241.8423452517,60412.2156614332,26212.4457935186,70977.3892193951,38358.5506117161,44336.0382239976,61233.0100517957,37648.1391770794,20591.0684937462,39451.893987784,51147.9828420727,59666.1125253157,39862.5262449069,47230.8271644326,22805.1335002103,39577.221921674,28336.7943816139,29905.8926732304,17547.2187986088,33220.4638054142,18292.7226775527,65900.4278068948,38861.6728534337,72172.0822974677,53332.6964842355,27622.4642953674,34670.8983966051,39498.7166536951,41136.8196967004,50255.0392041666,38468.0178831634,3798.09324333258,47540.3072348761,32937.6696600724,40598.5718086708,36940.9828684911,46560.9001583249,31865.2806125672,49970.5046873477,46483.6773426973,36259.4931885895,66180.4670704893,39692.1550060223,28326.2347812309,38490.1584474753,12821.0088423975,61233.0100517957,25583.4740394358,45710.8978407603,31676.4793836654,42543.257399613,30435.2340893781,49872.2148654015,42650.483067253,37817.8180878861,27627.4655430375,66180.4670704893,68919.9187975335,53408.8142116797,31171.5255937829,21876.2308575283,21876.2308575283,35652.7730450925,49985.8918013841,72006.5998051623,46556.7827235876,32864.6841545978,71923.6113533321,41823.1633824518,71169.6462677681,34127.1785390789,5202.53460961323,38352.5976843938
"435",2748,20904.7525698268,7298.3838982592,17275.705456116,4983.84963080147,8473.09871348707,20619.5491902233,10145.4581276991,19434.4636315418,6007.22780999796,8248.61112694169,17859.7151368762,13680.1049273639,10212.6287014904,24697.5494510724,7095.44537861226,18161.2494471822,29554.6741354337,3326.19381438701,9778.63623660068,18307.0130987591,28052.8344929161,6521.64071807369,18857.722878709,29350.5650866841,15499.080958654,17799.4836020588,11729.5260612491,8227.4582120286,13683.8611815235,10270.3948075753,25521.7481071322,22530.8679790698,8961.25267234442,16613.4823570715,29205.3473315204,26842.7549990943,6253.66857877427,8278.06802421325,18009.2371482297,21202.8309613015,28143.5440073642,14740.794458667,16559.7720670721,16735.5361415202,14377.5118302609,6105.87780105176,21921.4318207166,20933.8318538796,18377.8485211255,25673.905242333,33348.4916568482,11709.450947688,32845.4990828339,21523.1853375617,17518.6621835135,28048.6323183625,9506.4948747598,16785.5533277145,15753.1362385983,6185.38246644067,3688.60532828662,8014.33558687481,6888.74339776199,44245.0843296871,3576.40519478992,12520.2806485007,3839.67263487555,7447.5152215073,2190.66193703768,12731.2484976033,8420.70800184707,5218.58353960745,18520.6139778509,21943.3358852227,4876.60511316085,18367.6883868864,12117.1165915191,34044.5017223906,18009.2371482297,20052.1379357148,13347.2528145496,13360.0453712515,19166.0367935371,14799.6244987391,9992.50842904679,2177.01815654246,9608.61969025937,16780.4145653077,21943.3358852227,24697.5494510724,9786.33798463335,16193.4779796811,22553.6016306774,22553.6016306774,9456.7800059026,6724.22648028899,28052.8344929161,10053.0355886173,20277.8778011322,27800.5956161582,2564.9524396805,27154.6693480979,10270.3948075753,42200.3683129372,13293.80595408
"436",2757,34906.8978940614,21316.1215073273,24500.3356755299,14650.0021938578,22078.1743157884,34685.1773225304,24170.2501592618,33155.9519231912,8234.90833717006,8535.85604024873,5240.47722394835,7991.45010224433,23453.5006719609,10956.8811085059,21166.6632620412,32164.3382561962,15476.0285917481,16983.9210587142,20368.4940224163,31794.7121964055,14673.7131880978,20553.2718649902,30921.8620703299,42479.4422792936,3815.68293376212,27247.6810395854,7023.71522135666,21444.9475724403,7994.2188432589,24344.5305829747,39599.9635707691,36608.2356926002,20993.4109445445,5369.17912859475,41585.5196461153,13193.1204684601,20198.6983026056,17016.1420694532,7830.61085067909,31087.3037999793,41611.6859911152,24822.6141833424,18811.3201491719,7945.60506017845,24328.8260470899,12840.3279072176,35930.8555597921,30071.0036030144,31836.9175665571,37527.8289102092,46806.1006633917,25569.4100604011,46243.8572679989,7466.34755380935,27367.0328242573,14400.8454710272,6331.23839207883,30858.6966566002,27733.5183493555,19455.1766830502,17445.4936764051,10337.5117583768,20398.9792693926,58286.1970439272,11091.2578860828,26185.1078997951,17881.6785906186,21524.8944866127,11908.1707229676,26729.4791168558,11168.8101652623,13184.113586937,29300.1994320042,8259.84376899743,18835.341766066,31832.1542038225,23371.0072921314,47931.0416614489,7830.61085067909,33843.1414574273,19861.2084947568,27204.7755305935,27085.3057134423,28600.2685799751,12886.5737710446,15887.796239473,22154.610931423,30853.5933977355,8259.84376899743,10956.8811085059,6681.64900296012,29336.6515533351,36624.8110045327,36624.8110045327,23191.8371582975,9502.71797988777,14673.7131880978,16380.1643048573,31979.8817284146,14159.5682425943,16642.0122999777,13694.2753336536,24344.5305829747,56218.1569594202,24285.3398551437
"437",2762,12354.2467978962,25624.5215653167,33764.9521355864,33497.8683635626,25343.8150852187,12242.3740219453,22796.1855150593,15379.6372373932,38726.6944996597,39949.2141968113,50367.1301849977,44885.8923130408,24605.4307831251,57356.4334275843,25716.6241105898,15054.2486931683,62348.0630274887,30047.5714683289,29883.5318916348,17359.3204372971,60484.0492444114,26366.2311900703,22347.231710068,14411.0235580928,48005.9337502516,29489.6890354315,43331.5804024263,26330.4753212079,44888.5738944707,22539.7029053821,7273.97321306444,10287.1949788138,27945.8677790951,48852.521600853,18870.4107123409,59400.5661689038,26789.9407530273,32971.9279437102,49773.1948391883,28120.660161201,11683.7002251614,28828.5463391153,40232.9370096371,48228.690744781,29194.7137597625,35772.4708305269,11342.3411761541,29968.7618996764,17430.4740205801,21415.9344704433,11912.4702964719,21727.9415521482,12372.4473522545,54306.2975936432,28655.8593457637,60625.1373594259,41787.2565002429,16044.0253865501,24012.3128842289,27951.1128528084,29567.8962979509,38789.2532794126,26914.6454898529,11964.7542225801,35949.6280070631,21537.6810087564,29011.6554433556,25347.6318939324,34970.0313488433,20290.476522454,38543.3343358061,35001.0774049464,26191.2577957819,54613.4137650635,28115.7461008312,17414.6622173805,27373.8784042542,6458.41125573494,49773.1948391883,14501.6522046315,34719.7047858326,20224.5233275371,32548.6087290254,19049.2297794459,38557.1153685943,31072.6197825038,26426.4711522839,16048.9591989021,54613.4137650635,57356.4334275843,41878.5146998561,20222.9797437667,10326.777961895,10326.777961895,24155.4795757843,38458.5110165078,60484.0492444114,35272.6362633599,23025.4103158336,60376.549871978,30230.2086178014,59604.161136887,22539.7029053821,10325.3704625203,27506.1890745852
"438",2770,9438.76327354706,22631.5686872795,31225.1538457017,30541.616480621,22384.2508628922,9253.57957289699,19807.054186289,12669.7882274077,35730.1601474073,36975.8206265097,47381.2513156573,41938.3552403548,21694.3335687297,54365.5878910488,22719.1890247491,12120.8795948275,59349.3103854057,27057.2600528958,27044.6246481744,14683.5819361462,57505.2817013204,23371.4795456115,19945.3818939222,13381.5237886952,45019.0848166998,27035.4635994161,40357.541666073,23389.6605388184,41941.078098365,19542.7177072898,4275.26686311666,7298.4886902198,25061.1891310536,45867.6994748803,17703.3711262507,56408.9394223918,23799.5731561773,30067.4480335112,46815.4648456417,25914.2831906508,10314.5777076477,26202.4008669631,37486.2924898997,45278.58842565,26549.7745700924,32819.5839410681,8443.25582779983,27714.6851964947,14768.4595861071,19719.6621630739,11922.6693534689,18771.1073886433,12218.0475234887,51307.3572005464,26189.9416692863,57639.0496196204,38803.0103120734,13051.7637882116,21401.2684389152,24974.3081348074,26577.0476105809,35832.5675024608,23935.5890350168,14833.3211583457,32952.8742307071,18621.7188177787,26014.6065230206,22348.7480237269,31971.7000727692,17302.9993442215,35600.135203244,32039.8893009511,23798.3610343933,51621.6092162089,25122.3671945798,14750.2641154932,24579.9293797281,7352.84828542744,46815.4648456417,11784.974915265,31956.0981988231,17287.7322007432,30135.1044407725,16145.6037368406,35653.0444771962,28078.5057679525,23518.5919335251,13056.6636741022,51621.6092162089,54365.5878910488,38899.2397067395,17515.2409811123,7358.06915521366,7358.06915521366,21194.4946504954,35480.7730128414,57505.2817013204,32396.7591205042,20760.0976109045,57390.4395240262,27231.3913127847,56616.6591761297,19542.7177072898,13066.0823030276,24799.7081965637
"439",2774,8048.78952089972,21067.4864732674,29787.4222207324,28967.4385175561,20810.085840035,7748.54182755678,18239.7632825978,11183.3116884759,34170.9182235777,35403.0127025875,45812.3245309785,40364.3674376006,20125.8672799146,52799.6868813114,21162.2075066057,10549.6590866242,57796.9918106976,25490.8764156385,25494.2275031503,13207.6766078108,55933.7864764986,21809.5172545341,18586.6628548807,12815.0442110116,43450.6354054688,25639.4577751813,38861.5565949511,21816.3875055344,40367.0922157256,17984.7389605631,2747.26256589763,5730.47873332129,23498.3333474089,44355.590330262,17005.5490817995,54884.465566336,22233.210005306,28651.4001560898,45241.311033184,24636.5429369916,10164.512730124,24731.992155095,36203.1503309692,43704.4908317626,25071.2745538565,31245.4423323106,7082.28321668852,26410.7701318612,13298.7352987518,18723.6007395193,11952.3574026669,17196.9429581053,12153.1990184294,49759.5247275275,24789.6968065824,56070.2584739924,37233.3013839231,11486.986559975,19942.4029243033,23477.7374713199,25011.0742940883,34258.3918486115,22436.021457685,16270.4184996987,31417.3520156282,17052.6701417348,24456.5783834664,20798.7084721523,30417.4323354027,15792.1232009829,34026.4467375731,30465.8034985001,22435.5368501625,50056.4766554269,23558.732343619,13279.4717303066,23270.2720642419,8434.07234698318,45241.311033184,10298.028128652,30663.6158872827,15715.2434819861,28753.9819533286,14579.8629769978,34084.9293364732,26515.7003952979,22103.742983054,11491.9208940108,50056.4766554269,52799.6868813114,37327.7928178607,16019.739039494,5783.95659597396,5783.95659597396,19620.3526637796,33908.8839902485,55933.7864764986,31006.7325919514,19466.2019713055,55821.6587229889,25680.2810893326,55099.5708178051,17984.7389605631,14435.020762823,23297.546995159
